"initial","final","env1","env2","interval","prevalence1"
0,0,-0.848846733558072,0.294732270885115,6,0.604
0,0,-0.206584203960876,0.00805529279735324,10,0
0,0,-0.644832247970459,-1.82737362060493,5,0.014
0,0,-0.917592429743106,0.292682325497265,7,0.656
0,0,-0.947413122086229,-1.91605498587529,5,0.678
0,0,0.726634545017125,0.301355171368991,5,0
0,0,-0.896385387683098,-2.04283622370948,5,0.518
0,0,0.456176629052442,-0.318989840620705,5,0
0,0,0.42973602116611,-0.174074470509227,3,0
0,0,-1.40246493244145,-0.512788523827441,7,0.266
0,0,0.421340417116446,-0.0605390336427877,5,0
1,1,-1.39777648529591,1.24984913352404,12,0.674
0,0,0.724076156946812,0.293132862945133,5,0
1,1,-1.10425798286227,0.324377634955788,10,0.814
0,0,-0.595964216583194,-2.07624184263365,5,0.002
0,0,-0.152153060326814,-0.862743486470327,5,0
1,1,-0.872561539963748,-0.428583074818171,5,0.77
1,1,-1.01490493154919,-0.412971952249028,2,0.708
1,1,-1.17796471112777,-0.332708705908733,10,0.598
0,0,-0.282199012889535,0.317439358258403,5,0
0,0,-1.17294916488938,-0.327978062705941,10,0.53
0,0,-0.65228247735316,-1.29076532539509,5,0.128
0,0,-0.292611722668757,0.360488211403596,5,0.002
1,1,-0.573863935820118,0.478438915259294,5,0.648
0,0,-0.762001453089572,0.0105783025054812,4,0.388
1,1,-0.925606395693821,-0.0875036998985664,7,0.89
1,1,-0.671558062727332,-1.43352937919292,5,0.476
1,1,-0.887662705184784,-0.200408384337963,5,0.83
1,1,-0.61862224051224,-0.218384828508483,5,0.59
0,0,0.631297202775002,-0.0982022314494503,5,0
1,1,-0.875287380437853,0.160224315819728,5,0.63
0,0,-0.199463476113328,-1.57058460367517,5,0.064
1,1,-0.721931598640136,-0.0201708783124894,5,0.49
0,0,-0.908760703331553,0.355757568200826,10,0.76
0,0,0.0897146446562094,-0.262537498400995,5,0
1,1,-1.5983438282693,0.0190934602704887,12,0.718
0,0,-0.717025078767923,-1.21323909405067,5,0.122
1,1,-0.596161327327545,0.210526821875839,5,0.484
0,0,0.152518016874306,-0.0774116610659859,5,0
0,0,-0.84617540464233,0.386033684698544,5,0.76
0,0,-0.0862111072372611,0.540883405535837,5,0
0,0,-0.858278141702459,-1.93087766791063,5,0.512
1,1,-1.13838550327146,-1.84146851137831,10,0.406
0,0,0.10885004603222,-1.05271260137007,5,0
1,1,-0.774049662993955,-0.108003153777237,3,0.838
0,0,0.612866351645294,-0.52013921557328,5,0
0,0,-0.396590859774118,-0.48282778354324,5,0.008
0,0,0.262914571672961,-0.0479239851020793,3,0
0,0,-0.716752506678508,-0.233522886757341,5,0.284
0,0,-0.368281057453382,0.405429321829894,5,0
1,1,-0.843613114440697,-1.33292436708071,5,0.404
0,0,0.132137124568243,-0.874779767674146,5,0
1,1,-0.909851042380717,0.423563454107157,10,0.534
0,0,-0.988028146060246,0.390922016008056,13,0.454
0,0,0.340340105827087,0.610863134628207,5,0
1,1,-0.864438548296743,0.153759103442619,5,0.626
0,0,-0.664470879054396,-1.24430365108219,5,0.202
0,0,0.0156263257338061,0.200277094936515,5,0
1,1,-1.14116586310262,-0.202773705939347,7,0.72
1,1,-0.705689481786285,0.34048434871761,5,0.588
0,0,0.099430333697864,-0.475821926228669,5,0
1,1,-0.634541155795855,-0.0898690214999506,9,0.318
1,1,-0.521146188433682,0.292682325497241,5,0.222
1,1,-0.803325189061951,-0.141275344303359,7,0.766
0,0,-1.71582755353998,-0.866798323501273,9,0.026
1,1,-1.02886123641434,-1.71468727354412,5,0.682
0,0,-0.264153957661497,-0.897559634173632,5,0
0,0,-1.01637688790079,-0.80120007108955,7,0.462
1,1,-1.27222427394571,-1.52293853572524,6,0.358
0,0,-1.49819644780304,-1.22664258312518,11,0.16
1,1,-0.965894317173221,0.250579600992603,7,0.35
1,1,-0.91759242584376,-0.568767801726864,6,0.552
0,0,-1.31981744815892,-0.706744895140942,11,0.33
1,1,-1.35896051683741,-0.29439049596631,6,0.726
0,0,-0.414075177938265,-1.55384540464999,5,0.224
1,1,-0.946867958410666,0.106452671414936,5,0.732
1,1,-0.766471832402948,-1.1908473828909,5,0.3
1,1,-2.09875362380048,-0.556468129399669,9,0.644
1,1,-0.741339576561958,-1.77414695322844,5,0.236
0,0,-0.784026241312814,-1.41996820201165,5,0.414
0,0,0.428154997505199,0.448162798761577,10,0.002
1,1,-1.38414728186931,-0.389318736235179,10,0.508
0,0,-1.18919517421903,-0.420067917053181,11,0.42
1,1,-1.46412344378578,-0.195204676814918,12,0.858
0,0,-0.688458266647961,-1.47925893015301,5,0.332
0,0,-1.9253901725069,-0.768085568670174,7,0.51
0,0,-0.084739114491766,-0.150578942602128,5,0
1,1,-1.15070630671166,0.156124425044003,9,0.586
1,1,-0.658910163291421,0.252944922594012,7,0.386
1,1,-1.40159266204698,1.37205741626223,11,0.882
0,0,-0.827367109010393,0.254679491768352,5,0.67
0,0,-1.43528405161524,-1.10017672150451,6,0.22
0,0,-0.0469589846534572,-0.0834038091228419,5,0
1,1,-0.824423206705452,-0.143325289691233,3,0.698
0,0,-1.70923101926283,-1.26701073845547,9,0.062
1,1,-0.924079932982989,-0.648873359960409,7,0.434
0,0,-0.711955024220623,0.238279928665405,5,0.418
1,1,-0.87414253113011,-0.0638504838847247,6,0.838
1,1,-0.694128031523302,-1.37786547750701,7,0.528
0,0,-0.593762574400565,-0.551579798090141,6,0.416
0,0,-0.667414785258682,0.263194649533311,7,0.35
0,0,-2.06800614658001,-0.730398111154784,12,0.378
0,0,-0.558490202409013,-0.231472941369492,15,0.208
0,0,-0.646733450065733,-1.80294755958434,5,0.484
0,0,-1.22768404128975,-0.365034767794318,12,0.612
1,1,-0.535047975891445,0.0988836422905067,5,0.286
1,1,-0.764068896627435,-1.8587050344325,10,0.142
0,0,0.6254094209613,0.73909735573183,5,0
0,0,-1.08005251849037,-0.564194846630855,7,0.24
0,0,-1.20440536060711,-0.276887116116068,9,0.362
0,0,-0.801907761165882,-2.01003709750362,5,0.362
1,1,-0.641355753281739,0.0273902806568768,5,0.692
0,0,-0.524308170766407,0.877862889679709,5,0.318
0,0,-0.726674568239876,-1.41082229181963,5,0.516
0,0,-1.00307478542532,-0.611501278658541,15,0.436
0,0,-0.216829153473645,-0.968167516438541,5,0
1,1,-0.885536539944603,0.0302893158503657,5,0.672
0,0,0.243331353053445,0.200389729298488,4,0.008
1,1,-1.15152405449962,-0.648242607533375,7,0.75
1,1,-0.963222997355952,-0.505850247130048,9,0.682
0,0,-0.509588622847807,-1.32740528334415,5,0.042
0,0,-0.48723674707744,-0.384272716818908,8,0.142
0,0,-0.583895030896469,-1.27016450059065,5,0.176
0,0,0.157206465817207,-0.456809245928014,5,0
0,0,-1.04041880005054,0.284640232052536,10,0.652
1,1,-1.08746680335815,-0.145848299399361,9,0.516
0,0,-0.272914377331254,-1.1173040758694,5,0
0,0,-0.752904937312006,-1.42254752890078,5,0.428
0,0,-0.180536843826554,0.573209467421405,5,0.036
1,1,-1.34954858229135,0.174765411950168,8,0.66
0,0,-0.181397438604037,0.642592234395331,5,0.002
0,0,-0.896548941854916,-1.98275705503432,5,0.352
0,0,-1.36359444645372,-0.404929858804322,7,0.522
0,0,-0.7743767635389,-0.0536007569454015,5,0.556
0,0,0.548419086709481,-0.203719834579901,5,0
0,0,-0.526379799752366,-0.0129172254015932,5,0.656
0,0,-0.918846313215722,0.0205126532312953,10,0.59
0,0,-0.95330093969393,-0.383484276285104,5,0.656
0,0,0.567990627344542,-0.254653093063056,4,0
1,1,-0.880248415767774,-0.616547298074827,9,0.496
1,1,-0.406333790575875,-1.65019283787971,5,0.22
1,1,-1.42209098346711,-0.1092646586313,12,0.88
1,1,-0.917156295683179,0.0531540913303962,5,0.636
0,0,-1.22114202497847,-0.355573481388764,7,0.674
1,1,-1.2365702805696,-0.272787225340343,7,0.648
0,0,-0.195047587261854,0.661805923711223,5,0.27
0,0,0.126568024711289,-0.113206861300282,5,0
0,0,-0.657492727596659,-1.25991477365132,5,0.43
0,0,-0.271669492256741,-1.34712756012522,5,0
0,0,-0.696145143751771,0.0361237758004306,8,0.618
1,1,-1.20658603342507,-0.796784804100301,9,0.238
0,0,-0.923589273067097,-0.18432419744855,5,0.544
0,0,-1.67881063824116,-1.26133396661215,9,0.038
0,0,-2.01741454298735,-0.672999640294527,6,0.374
0,0,0.232525316606886,-0.631989469101005,5,0
0,0,0.238323300451217,-0.270785799369926,5,0
0,0,-0.399192078447411,0.115756269713705,6,0.018
1,1,-1.20315147853583,0.0506310816222694,10,0.882
0,0,-0.307784177434472,0.161146184751565,5,0.006
0,0,-1.33447078804183,0.158895230348485,8,0.618
0,0,0.167954663334834,-0.533676133045817,5,0
0,0,-0.690074316463528,0.808164746492247,5,0.104
0,0,-0.498957848638185,-1.44850974933502,5,0.298
1,1,-1.68257229991024,-0.69791436116244,10,0.61
1,1,-0.406987983867074,-1.3352896886821,5,0.06
1,1,-1.13985745767338,-0.458543815102371,14,0.48
0,0,-0.396038501905028,-1.57555784396527,5,0.282
0,0,0.170457948188863,-0.861087761349359,5,0
1,1,-1.07301985222482,-0.199146879483899,11,0.684
0,0,0.261660687550451,-0.0242707690882376,5,0
1,1,-0.865310807318122,0.168266409264434,5,0.724
0,0,0.645568044742,-0.103903263001488,5,0
1,1,-0.846938645746111,-0.148213621000767,5,0.716
1,1,-1.13080767040583,1.09768011050167,11,0.79
0,0,-0.232492275354045,0.700342471032217,5,0.098
1,1,-1.31436576883544,0.0274509299287041,9,0.644
0,0,-0.803434226476279,-1.20945457948846,5,0.406
0,0,-0.957607767435051,-0.283352328493176,8,0.4
0,0,-0.333935461240701,-1.16624803823651,5,0
0,0,0.412726751235951,-0.130710241150525,4,0
0,0,-0.0923714839365588,-0.918362334411447,5,0
0,0,-0.812374986402813,0.0406967308964552,5,0.788
0,0,-0.125626737200731,-0.942173238532046,5,0
0,0,-0.00956463351971287,-1.01520709167017,5,0
0,0,-0.425523707409595,-1.25581488287559,5,0
1,1,-1.05001376236674,0.0315508207044534,10,0.764
1,1,-0.902218685933745,-0.239041970493897,5,0.766
0,0,0.47705659786292,0.110394874083893,3,0
1,1,-1.44253478588559,-0.00582126059741697,10,0.876
1,1,-0.93329327279763,-0.799938566235479,15,0.444
0,0,0.599258102160946,-0.0587316853422477,5,0
1,1,-0.672212278114823,0.14760926727902,3,0.296
0,0,0.39866142000463,0.641803793861545,4,0
0,0,-0.92358927566666,0.0698690306468528,10,0.652
0,0,0.574096504183516,0.157543618004835,5,0
1,1,-0.631127567157734,-1.63078507089399,5,0.636
0,0,-1.06108067128618,-0.107372401350194,11,0.834
0,0,0.448925914603753,-0.313155380670616,5,0
1,1,-0.908706187873845,-2.01429467638611,5,0.442
1,1,-1.04772405075344,0.0632461301629767,10,0.81
0,0,-0.386283286577682,1.28059831434204,5,0.016
1,1,-1.09051974697676,-0.0961765457702919,15,0.848
0,0,-1.2513988519908,-0.460278384276712,13,0.482
0,0,-1.12143077836905,-0.283036952279665,9,0.54
0,0,-0.373871124594105,-1.66904263156459,5,0.138
1,1,-0.319722159481308,0.564975895561353,5,0.846
1,1,-0.337940357416017,0.584308284166366,5,0.8
0,0,0.772428657703316,0.275021257540256,4,0
0,0,-0.0270408573270058,0.904906399988861,5,0
0,0,0.705100401112395,0.141301743008678,5,0
1,1,-0.894847225309309,-1.98888436432553,5,0.55
1,1,-0.737305332051241,-0.703591133005765,14,0.398
0,0,-0.691511220664832,-1.85313743127847,5,0.032
0,0,-0.176381894315317,0.285901736906599,5,0.004
0,0,0.000626390136471317,-0.350673886643037,5,0
1,1,-1.80381768469724,-0.0618005384968506,12,0.676
0,0,-0.827203561337484,0.395494971104081,5,0.396
0,0,0.57798277296704,-0.3067014317297,5,0
1,1,-1.12257563092624,-0.436152103942586,9,0.644
0,0,-0.565795453111912,0.178673824310548,5,0.422
1,1,-1.1649351921148,0.411421469886726,9,0.756
1,1,-0.911541065762278,-1.97108813513416,5,0.414
0,0,-1.00133024723594,-2.03589794701209,5,0.228
0,0,-0.859204929179368,-0.188739464437809,8,0.402
0,0,-0.749353553653662,-1.188166685076,5,0.436
0,0,-1.26720872954529,-0.627270089334435,8,0.332
1,1,-0.976252512144625,-1.92614702470786,5,0.7
0,0,-0.0483335791612961,0.442835193440366,6,0
1,1,-0.99844085713925,-0.550633669449587,9,0.482
0,0,-0.774158709506757,-0.695391351454299,9,0.59
0,0,-0.0676208396418256,-1.22774639987249,5,0
1,1,-1.5214206087529,0.709451991661132,7,0.748
1,1,-1.12252111676832,-0.494812079656921,11,0.56
0,0,-0.668668677179882,0.0827994554010939,8,0.53
1,1,-0.897203136445896,0.139094109514038,3,0.69
1,1,-1.09324558940054,0.0287124347827917,11,0.78
1,1,-1.07011488670086,0.0120087589025288,14,0.842
0,0,-0.670903857738095,0.180408393484889,3,0.408
0,0,-0.697562592444352,0.348030850969631,5,0.564
1,1,-1.35792469765303,-0.897862880532783,15,0.266
0,0,-0.236023279001562,-1.14890234649302,5,0.002
0,0,-0.223127971756164,-1.08272186107173,5,0
0,0,-0.173400226543679,-1.00122136958609,5,0
0,0,0.565700931328618,-0.39988383938802,5,0
0,0,0.411145774367194,-0.817126569872205,5,0
0,0,-0.596379381359688,-0.138594646488464,5,0.622
0,0,0.29595175530761,-0.235572832145215,5,0
0,0,0.283568633168305,-0.0012708323738249,5,0
0,0,-0.479499244392158,-0.364392751931072,14,0.058
0,0,-0.273857939894965,0.281328781810597,6,0
0,0,0.0397772480024596,-0.810188293174812,5,0
0,0,-1.20200662402895,-0.132444810324866,12,0.5
0,0,-0.348634029277645,-0.948092607462692,5,0.006
0,0,-0.447797707482643,-1.29745580649615,5,0.048
0,0,-0.410477069344307,-1.53634202479975,5,0.056
1,1,-1.08163350900685,-0.763197237360645,7,0.674
1,1,-0.950084447102624,0.0430620524978394,5,0.76
1,1,-0.800708387301956,-0.147109804253447,5,0.684
0,0,-0.366146506419507,0.797708812028677,5,0.26
0,0,-1.84366946781119,-1.14086025304832,9,0.036
0,0,0.606697558957365,-0.29470587217982,5,0
0,0,-0.192180073403645,0.0791501020732369,5,0
1,1,-1.18036344975715,0.187346670182274,8,0.758
1,1,-1.27429591266988,-0.573340756822875,5,0.528
0,0,-0.28252611343448,-1.1466947129984,5,0.002
0,0,0.472243542902277,0.0181585950661263,5,0
0,0,0.0413582560659875,-0.0118134086542729,5,0
1,1,-0.749135478825007,-1.62117822623606,5,0.544
0,0,-0.848792209001889,-0.0763078443186657,7,0.67
1,1,-1.14198361868927,0.205165426246051,5,0.81
0,0,-0.896930552658442,-2.3807618364939,5,0.054
0,0,-0.121814446996649,-0.765855408303152,5,0
0,0,-0.160572006047773,-0.144429106438554,6,0.006
0,0,0.449198504890127,0.518649382482802,10,0
0,0,-1.33944350014926,-1.09245000427332,13,0.344
0,0,-0.920263744361246,-1.91763186694288,5,0.64
0,0,0.35592805594243,0.139803705994452,5,0
0,0,-0.886790425366891,-0.541645447364327,6,0.578
0,0,0.507815766437026,0.682678803820722,5,0
0,0,-0.896167316753789,0.22960708279368,5,0.518
1,1,-1.08812101224673,0.420252003865219,4,0.458
1,1,-0.429507327638621,0.481175930255174,5,0.79
0,0,-0.263390722456727,-0.865852194860717,5,0.004
0,0,0.0417943875263507,-1.68330734029909,5,0
1,1,-0.828675512489955,1.25584128158088,5,0.666
0,0,-0.636994405983596,-1.62291279541041,5,0.664
1,1,-1.15555830024049,0.487742513558064,10,0.87
0,0,-0.357268664641543,-1.08803473728407,5,0
0,0,-0.664727890431928,-1.27453471383511,5,0.102
1,1,-1.32003551510765,-0.363930951046988,7,0.718
1,1,-1.1951375063096,0.10960643355013,5,0.87
0,0,-0.445313302076803,-1.7381828014512,5,0.428
1,1,-0.661963099111343,-0.0406703321911594,5,0.776
0,0,-0.896167316753789,0.22960708279368,5,0.518
0,0,-0.863457240162998,-2.42869902094862,10,0
0,0,-0.0216086599256716,-1.59027135731131,5,0
1,1,-0.878885492931158,0.491211651906768,6,0.45
0,0,0.304510887533442,0.0575693583196556,5,0
0,0,-1.2475281587564,-0.814761248270821,6,0.36
0,0,-0.492306793826049,-1.36761575056768,5,0.078
0,0,-0.622929081251181,-1.54911476144722,5,0.354
0,0,-0.553747238008401,-1.37045413648934,5,0.614
0,0,-1.31823646057711,-0.939492540717145,11,0.404
0,0,-0.255812881467463,0.078541876518602,5,0.01
0,0,-0.559152793891826,-1.60788390585085,5,0.098
0,0,-0.490834845273143,-1.52987681242263,5,0.048
0,0,-0.448689152143717,0.227969552454254,5,0.634
0,0,-0.421107835755235,-0.235730520251983,5,0.636
0,0,0.273926969683933,-0.69207990121236,5,0
1,1,-1.11101806923971,0.863986336284891,12,0.76
1,1,-0.955808717037418,-0.0331013030667305,5,0.614
1,1,-1.0859948538304,-0.0531276926251241,3,0.856
1,1,-1.21301901836397,-0.442932692533236,12,0.414
1,1,-0.703068786250708,0.131367392282841,3,0.672
0,0,-0.196389561211617,-1.02874400914271,5,0
1,1,-1.40966115076668,-0.00408669142307661,10,0.812
1,1,-1.02024757573296,1.70887921229934,5,0.79
0,0,-1.45311104833376,-1.42674879060228,11,0.204
1,1,-0.927459977146548,-0.404141418270535,5,0.646
0,0,-1.26753582784608,-0.295652000820374,10,0.474
0,0,-1.13429674808437,0.0514195221560795,8,0.782
1,1,-0.910396209955624,0.0919453655930969,5,0.32
1,1,-1.34767553865401,-0.874525040732461,8,0.384
1,1,-0.550079032169813,-1.77254754528845,5,0.288
1,1,-0.906634551089193,0.141144054901911,5,0.372
1,1,-1.10682027078928,0.0514195221560559,3,0.782
1,1,-0.947631185216845,0.0377006568680273,8,0.578
0,0,-0.898402503810912,-1.97834178804507,5,0.476
0,0,-0.832328132642276,-0.0856114426174586,5,0.444
1,1,-0.941743374108054,-0.0852960664039497,13,0.484
1,1,-1.09259139091021,-0.101853317613639,4,0.848
0,0,0.808090457387498,0.225225606113022,5,0
1,1,-0.664907013114323,-0.307163232613761,5,0.784
0,0,-0.656456910504116,0.27801733156866,5,0.598
0,0,-1.39968457538248,-0.524772819941118,5,0.16
0,0,-0.333191691057342,0.236241246713748,5,0.002
0,0,-0.264753642693779,-1.15946744964587,5,0
0,0,-0.220049865157405,0.375153205332177,5,0.01
0,0,0.403085674853115,0.339406524515363,10,0
0,0,-0.729018783612853,0.393760401929741,3,0.19
0,0,-0.717951876643088,-0.00503282006363049,6,0.492
0,0,-0.523272343275606,-1.49061247383966,5,0.184
0,0,-0.393903964668839,0.167477968730648,5,0.09
0,0,-0.331536726510669,-1.21308140594391,5,0
0,0,0.587889260725866,-0.0922343431013348,5,0
1,1,-0.7940573337896,0.296624528166223,5,0.68
0,0,-1.07421922056467,-0.283194640386409,12,0.568
1,1,-1.83418354169076,-0.905431909657213,8,0.618
0,0,-1.30744213254093,-0.878309555294676,9,0.6
0,0,-0.830269078397521,-2.03390865089605,5,0.4
1,1,-0.856588119620679,-0.570344682794457,5,0.708
0,0,-1.11477973070571,0.160382003926495,10,0.744
0,0,-1.15021565264479,-1.17823233435019,11,0.108
1,1,-0.718633322185487,0.186276643743555,14,0.278
1,1,-0.975652825862553,0.0663998922981721,5,0.756
0,0,-0.840505659263719,-1.02448643026022,7,0.338
1,1,-0.97832415152884,-0.782750562598753,5,0.676
1,1,-1.23482574410649,-0.293602055432498,11,0.58
0,0,0.56673674842116,0.0826417672943265,5,0
0,0,-1.21983361987418,-1.05397410622414,6,0.326
0,0,-0.851190950230831,-0.474470313885024,8,0.244
0,0,0.146194083403627,-0.594155586915056,5,0
0,0,-0.775903241847117,1.01678611173433,6,0.25
0,0,-0.71875704131625,-1.69034265583141,10,0.19
1,1,-0.677227811726762,-1.43462193250403,5,0.29
0,0,0.60931437891431,-0.502696484994867,5,0
0,0,-0.295446599257409,-0.0867152593647563,6,0
1,1,-1.16340872128033,0.0588308631737421,7,0.744
0,0,0.3324896949766,-0.610510096273198,4,0
0,0,-0.011837588743081,-0.261506460779872,5,0
0,0,-0.712445672438476,-1.80204648468857,5,0.076
0,0,0.0748860970169604,0.380514600961966,5,0
0,0,-0.744010906220432,0.552552325435991,7,0.3
0,0,-0.58176887995389,0.594339673727119,5,0.196
0,0,-0.343693969930033,-1.10616886956135,5,0
0,0,-1.41462217970939,-0.537703244695353,12,0.55
0,0,-0.281997727245319,-1.5381129835372,5,0
0,0,-1.92980603441289,-0.678676412137849,7,0.56
0,0,-1.22643015279063,1.19891587504089,11,0.522
0,0,-0.71113727285826,-2.16819826858284,5,0.02
0,0,-0.949484760170662,0.772527234364719,7,0.572
0,0,-0.319429807851797,0.126454801264589,5,0.004
0,0,-0.416473912668297,-1.3141594823764,5,0
1,1,-1.00476480945677,-0.104534015428532,10,0.828
0,0,-0.859808505105571,-2.36226727425832,5,0.012
0,0,0.493411630309294,0.365061166499598,5,0
0,0,-1.62020506819006,-0.737178699745417,8,0.194
0,0,0.455761502669503,-0.124232898919046,5,0
1,1,-1.26415578681012,-0.386480350313526,7,0.528
1,1,-1.64931704465578,-0.69791436116244,10,0.616
0,0,-1.00274768423048,-1.01392132710737,7,0.584
0,0,-0.700233909662057,-1.9029668730143,5,0.064
0,0,-1.1720768987192,-0.637519816273767,7,0.764
0,0,0.517034186385437,-0.325309494745418,10,0
1,1,-0.839088223568958,-1.75300548348654,5,0.386
0,0,-0.0919898627347762,0.0999874590378269,5,0
0,0,-0.861553044966099,-2.16648622628089,5,0.148
1,1,-1.20189759171221,-0.166978505705075,7,0.696
1,1,-0.520546497602372,-1.05917781374718,9,0.2
1,1,-1.65280612081114,0.0569386058926118,12,0.834
0,0,0.461355766506435,0.491684716227047,5,0
0,0,-1.11957720601479,-0.679937916991923,7,0.688
0,0,-0.583731480623996,0.500042185885262,3,0.66
1,1,-0.892623727516885,0.14682082674521,5,0.768
1,1,-1.17692889013588,-0.477939452233722,6,0.608
1,1,-0.988082664767409,-1.9144781048077,5,0.536
1,1,-0.940271422305693,-1.74985172135136,5,0.364
1,1,-1.95308470480897,-0.623012510451943,8,0.42
1,1,-0.759548197702703,-1.3740809629448,5,0.492
1,1,-0.528942088654217,0.249791160458816,5,0.604
0,0,-0.167495635548891,0.920123302291091,6,0
1,1,-0.808177192176673,-1.19384345691932,5,0.298
1,1,-0.835708180705181,-2.162206120526,5,0.044
0,0,-1.24420263143157,-0.0674773103401728,10,0.588
0,0,-0.119575375819467,0.00237852095403209,5,0.004
0,0,-0.282199012889535,0.371211002663219,5,0.002
0,0,-1.04587048294842,-0.105795520282596,12,0.852
0,0,-1.76952660678554,-1.16593266202299,9,0
0,0,0.10825036819873,-0.00424437952984402,5,0
0,0,-1.89420655115319,-0.53975319008322,11,0.564
1,1,-1.17251302774247,-0.982856770075854,8,0.344
0,0,0.027838089810007,0.527637604568086,5,0.002
0,0,-1.49912323558459,-0.580279033520268,13,0.472
1,1,-1.20402374427951,-0.132129434111357,11,0.46
